chr physpos 0 mCentral nCentral mEastern nEastern mNigeria nNigeria
23 904581 0.00868398 1 36 0 38 3 20
23 904966 0.00868767 0 36 0 38 6 20
23 905303 0.00869091 15 36 33 38 16 20
23 905466 0.00869247 0 36 0 38 1 20
23 905714 0.00869485 1 36 0 38 1 20
23 906066 0.00869823 0 36 0 38 8 20
23 906152 0.00869906 1 36 0 38 9 20
23 906697 0.00870429 0 36 0 38 1 20
23 907074 0.00870791 14 36 5 38 1 20
23 907462 0.00871164 1 36 0 38 9 20
23 908791 0.00872439 0 36 0 38 8 20
23 908873 0.00872518 18 36 6 38 1 20
23 908910 0.00872554 0 36 0 38 2 20
23 909392 0.00873016 2 36 0 38 9 20
23 909424 0.00873047 0 36 0 38 1 20
23 909662 0.00873276 13 36 3 38 9 20
23 909752 0.00873362 4 36 0 38 1 20
23 909821 0.00873428 2 36 0 38 1 20
23 909869 0.00873474 0 36 0 38 1 20
23 909932 0.00873535 19 36 7 38 9 20
23 910169 0.00873762 6 36 1 38 1 20
23 910358 0.00873944 0 36 0 38 8 20
23 910452 0.00874034 2 36 0 38 1 20
23 910534 0.00874113 10 36 0 38 1 20
23 910681 0.00874254 10 36 0 38 1 20
23 910952 0.00874514 26 36 38 38 19 20
23 911435 0.00874978 9 36 0 38 1 20
23 911547 0.00875085 11 36 31 38 10 20
23 911606 0.00875142 25 36 35 38 19 20
23 911757 0.00875287 27 36 38 38 19 20
23 912320 0.00875827 22 36 4 38 2 20
23 912375 0.0087588 11 36 31 38 10 20
23 912389 0.00875893 22 36 4 38 2 20
23 912567 0.00876064 0 36 0 38 8 20
23 912614 0.00876109 0 36 0 38 2 20
23 912791 0.00876279 0 36 0 38 1 20
23 912801 0.00876289 22 36 4 38 2 20
23 913525 0.00876984 2 36 7 38 2 20
23 913769 0.00877218 1 36 4 38 2 20
23 913996 0.00877436 0 36 0 38 8 20
23 914385 0.0087781 11 36 26 38 9 20
23 914485 0.00877906 22 36 6 38 3 20
23 914974 0.00878375 22 36 6 38 3 20
23 915076 0.00878473 21 36 6 38 2 20
23 915346 0.00878732 3 36 6 38 3 20
23 915526 0.00878905 0 36 0 38 6 20
23 915799 0.00879167 3 36 6 38 3 20
23 915914 0.00879277 1 36 4 38 2 20
23 915958 0.0087932 1 36 0 38 1 20
23 916176 0.00879529 0 36 0 38 1 20
23 916622 0.00879957 19 36 30 38 17 20
23 916667 0.0088 0 36 0 38 2 20
23 916942 0.00880264 22 36 29 38 18 20
23 917151 0.00880465 7 36 0 38 2 20
23 917174 0.00880487 22 36 29 38 10 20
23 917237 0.00880548 0 36 0 38 2 20
23 917256 0.00880566 16 36 9 38 10 20
23 917371 0.00880676 16 36 9 38 10 20
23 917502 0.00880802 20 36 29 38 10 20
23 917618 0.00880913 20 36 29 38 10 20
23 918012 0.00881292 0 36 0 38 1 20
23 918013 0.00881292 3 36 0 38 8 20
23 918152 0.00881426 20 36 27 38 9 20
23 918486 0.00881747 24 36 29 38 16 20
23 918515 0.00881774 2 36 0 38 2 20
23 918698 0.0088195 4 36 2 38 1 20
23 918831 0.00882078 0 36 0 38 1 20
23 919007 0.00882247 0 36 0 38 2 20
23 919373 0.00882598 27 36 33 38 16 20
23 919899 0.00883103 6 36 4 38 4 20
23 919919 0.00883122 30 36 34 38 16 20
23 920253 0.00883443 0 36 0 38 3 20
23 920470 0.00883651 30 36 34 38 18 20
23 920586 0.00883763 30 36 34 38 18 20
23 920724 0.00883895 3 36 0 38 2 20
23 920977 0.00884138 0 36 0 38 2 20
23 920993 0.00884153 0 36 0 38 1 20
23 921148 0.00884302 8 36 4 38 2 20
23 921217 0.00884368 3 36 3 38 5 20
23 921635 0.0088477 0 36 0 38 2 20
23 924086 0.00887123 0 36 0 38 6 20
23 925047 0.00888045 0 36 0 38 1 20
23 925275 0.00888264 0 36 0 38 1 20
23 925617 0.00888592 6 36 4 38 2 20
23 925922 0.00888885 0 36 0 38 2 20
23 926018 0.00888977 0 36 4 38 2 20
23 926377 0.00889322 24 36 30 38 11 20
23 926520 0.00889459 4 36 0 38 2 20
23 926561 0.00889499 0 36 0 38 7 20
23 926867 0.00889792 0 36 0 38 1 20
23 926970 0.00889891 10 36 4 38 9 20
23 926982 0.00889903 0 36 0 38 6 20
23 927109 0.00890025 0 36 1 38 1 20
23 927299 0.00890207 0 36 0 38 7 20
23 927818 0.00890705 0 36 0 38 7 20
23 929335 0.00892162 0 36 0 38 2 20
23 929455 0.00892277 0 36 0 38 2 20
23 929465 0.00892286 0 36 0 38 6 20
23 929466 0.00892287 8 36 2 38 2 20
23 929523 0.00892342 0 36 0 38 4 20
23 929525 0.00892344 24 36 30 38 11 20
23 929669 0.00892482 9 36 2 38 1 20
23 929737 0.00892548 0 36 0 38 1 20
23 929828 0.00892635 0 36 0 38 2 20
23 930035 0.00892834 8 36 9 38 2 20
23 930705 0.00893477 25 36 22 38 18 20
23 930998 0.00893758 25 36 22 38 18 20
23 931004 0.00893764 25 36 22 38 18 20
23 931055 0.00893813 0 36 0 38 2 20
23 931834 0.00894561 8 36 9 38 2 20
23 932009 0.00894729 24 36 21 38 10 20
23 932141 0.00894855 0 36 0 38 2 20
23 932188 0.008949 4 36 2 38 8 20
23 932766 0.00895455 4 36 2 38 8 20
23 932858 0.00895544 24 36 28 38 11 20
23 932955 0.00895637 8 36 9 38 2 20
23 933498 0.00896158 0 36 0 38 6 20
23 933880 0.00896525 3 36 1 38 7 20
23 934055 0.00896693 0 36 0 38 2 20
23 934186 0.00896819 9 36 9 38 2 20
23 934671 0.00897284 1 36 0 38 6 20
23 935076 0.00897673 0 36 0 38 2 20
23 935589 0.00898165 9 36 10 38 2 20
23 935666 0.00898239 1 36 0 38 1 20
23 935852 0.00898418 26 36 28 38 11 20
23 935925 0.00898488 26 36 28 38 11 20
23 936006 0.00898566 0 36 0 38 1 20
23 936111 0.00898667 25 36 21 38 13 20
23 936114 0.00898669 1 36 0 38 6 20
23 936608 0.00899144 9 36 10 38 1 20
23 936657 0.00899191 1 36 0 38 1 20
23 936831 0.00899358 26 36 28 38 18 20
23 937283 0.00899792 10 36 10 38 2 20
23 937362 0.00899868 25 36 28 38 12 20
23 937470 0.00899971 6 36 4 38 1 20
23 938921 0.00901364 2 36 0 38 1 20
23 939074 0.00901511 0 36 0 38 2 20
23 939155 0.00901589 0 36 0 38 1 20
23 939206 0.00901638 1 36 0 38 7 20
23 939434 0.00901857 1 36 0 38 7 20
23 939724 0.00902135 0 36 0 38 2 20
23 939780 0.00902189 35 36 38 38 13 20
23 940037 0.00902436 25 36 28 38 12 20
23 940243 0.00902633 10 36 10 38 1 20
23 940794 0.00903162 25 36 26 38 19 20
23 940852 0.00903218 11 36 12 38 1 20
23 941150 0.00903504 0 36 0 38 2 20
23 941863 0.00904188 3 36 5 38 1 20
23 942506 0.00904806 23 36 26 38 12 20
23 943364 0.00905629 10 36 13 38 1 20
23 944201 0.00906433 0 36 0 38 1 20
23 944230 0.00906461 0 36 3 38 6 20
23 945655 0.00907829 4 36 7 38 1 20
23 946397 0.00908541 0 36 0 38 1 20
23 946566 0.00908703 27 36 28 38 12 20
23 946987 0.00909108 26 36 28 38 12 20
23 947191 0.00909303 25 36 28 38 12 20
23 947357 0.00909463 0 36 0 38 1 20
23 947489 0.00909589 5 36 8 38 11 20
23 947570 0.00909667 0 36 0 38 3 20
23 947762 0.00909852 0 36 0 38 2 20
23 947907 0.00909991 0 36 0 38 2 20
23 948072 0.00910149 0 36 0 38 2 20
23 948453 0.00910515 3 36 0 38 2 20
23 948681 0.00910734 0 36 0 38 1 20
23 948701 0.00910753 5 36 0 38 7 20
23 949309 0.00911337 5 36 0 38 13 20
23 951088 0.00913044 28 36 36 38 6 20
23 951499 0.00913439 4 36 1 38 14 20
23 951683 0.00913616 0 36 0 38 2 20
23 951714 0.00913645 28 36 32 38 6 20
23 952160 0.00914074 1 36 1 38 12 20
23 952972 0.00914853 0 36 0 38 1 20
23 953080 0.00914957 25 36 30 38 6 20
23 953206 0.00915078 0 36 0 38 2 20
23 954560 0.00916378 7 36 1 38 14 20
23 954786 0.00916595 0 36 0 38 1 20
23 955448 0.0091723 0 36 0 38 2 20
23 955636 0.00917411 0 36 0 38 1 20
23 956770 0.00918499 0 36 0 38 2 20
23 958009 0.00919689 2 36 0 38 1 20
23 958097 0.00919773 0 36 0 38 2 20
23 959087 0.00920724 11 36 11 38 2 20
23 960520 0.00922099 9 36 3 38 4 20
23 961568 0.00923105 0 36 0 38 2 20
23 962004 0.00923524 0 36 2 38 11 20
23 963183 0.00924656 0 36 0 38 6 20
23 964119 0.00925554 0 36 0 38 3 20
23 964131 0.00925566 22 36 25 38 13 20
23 965002 0.00926402 0 36 0 38 2 20
23 965408 0.00926792 0 36 0 38 2 20
23 966064 0.00927421 1 36 3 38 2 20
23 966604 0.0092794 5 36 6 38 3 20
23 966785 0.00928114 26 36 38 38 16 20
23 966902 0.00928226 0 36 2 38 11 20
23 967665 0.00928958 26 36 38 38 16 20
23 967993 0.00929273 8 36 0 38 4 20
23 968079 0.00929356 28 36 22 38 6 20
23 968428 0.00929691 0 36 0 38 2 20
23 968704 0.00929956 2 36 0 38 1 20
23 969278 0.00930507 31 36 24 38 9 20
23 969678 0.00930891 22 36 24 38 5 20
23 970411 0.00931595 0 36 0 38 2 20
23 970455 0.00931637 0 36 0 38 2 20
23 971358 0.00932504 0 36 0 38 4 20
23 971956 0.00933078 0 36 1 38 11 20
23 972876 0.00933961 6 36 13 38 2 20
23 973260 0.0093433 3 36 0 38 4 20
23 973391 0.00934455 0 36 0 38 2 20
23 973704 0.00934756 6 36 15 38 2 20
23 974580 0.00935597 0 36 0 38 1 20
23 974710 0.00935722 3 36 0 38 2 20
23 974951 0.00935953 3 36 1 38 15 20
23 975773 0.00936742 9 36 1 38 15 20
23 975795 0.00936763 0 36 0 38 2 20
23 976015 0.00936974 3 36 0 38 4 20
23 976199 0.00937151 0 36 0 38 3 20
23 976334 0.00937281 9 36 1 38 15 20
23 976398 0.00937342 0 36 0 38 2 20
23 976438 0.0093738 9 36 1 38 15 20
23 976734 0.00937665 0 36 1 38 1 20
23 976845 0.00937771 19 36 37 38 5 20
23 977056 0.00937974 12 36 1 38 15 20
23 977301 0.00938209 0 36 0 38 2 20
23 977797 0.00938685 12 36 1 38 13 20
23 978511 0.00939371 21 36 38 38 18 20
23 978998 0.00939838 0 36 0 38 2 20
23 979019 0.00939858 6 36 0 38 2 20
23 979051 0.00939889 6 36 0 38 2 20
23 979829 0.00940636 0 36 1 38 4 20
23 980292 0.0094108 19 36 37 38 18 20
23 981061 0.00941819 19 36 30 38 16 20
23 981179 0.00941932 6 36 0 38 2 20
23 981434 0.00942177 0 36 1 38 11 20
23 981610 0.00942346 0 36 0 38 2 20
23 981795 0.00942523 0 36 1 38 11 20
23 981809 0.00942537 16 36 35 38 14 20
23 981911 0.00942635 0 36 0 38 4 20
23 982450 0.00943152 0 36 0 38 2 20
23 982896 0.0094358 16 36 29 38 14 20
23 983837 0.00944484 0 36 7 38 2 20
23 984573 0.0094519 0 36 1 38 9 20
23 985422 0.00946005 0 36 1 38 9 20
23 985553 0.00946131 0 36 0 38 1 20
23 986039 0.00946597 1 36 1 38 9 20
23 986201 0.00946753 0 36 8 38 2 20
23 986234 0.00946785 5 36 0 38 1 20
23 986492 0.00947032 0 36 0 38 1 20
23 987453 0.00947955 5 36 1 38 1 20
23 987523 0.00948022 0 36 0 38 1 20
23 988025 0.00948504 0 36 0 38 4 20
23 988131 0.00948606 0 36 0 38 1 20
23 988177 0.0094865 0 36 0 38 1 20
23 988930 0.00949373 4 36 0 38 1 20
23 989261 0.00949691 11 36 11 38 17 20
23 990012 0.00950412 19 36 25 38 1 20
23 990261 0.00950651 26 36 27 38 2 20
23 990446 0.00950828 10 36 11 38 18 20
23 990509 0.00950889 10 36 11 38 18 20
23 991146 0.009515 5 36 2 38 1 20
23 991782 0.00952111 0 36 0 38 1 20
23 991946 0.00952268 6 36 1 38 1 20
23 992121 0.00952436 0 36 0 38 4 20
23 992538 0.00952836 1 36 4 38 1 20
23 992744 0.00953034 0 36 8 38 5 20
23 992797 0.00953085 18 36 24 38 1 20
23 992833 0.0095312 6 36 2 38 1 20
23 993076 0.00953353 6 36 2 38 4 20
23 993101 0.00953377 30 36 36 38 16 20
23 993147 0.00953421 19 36 25 38 1 20
23 993347 0.00953613 0 36 0 38 3 20
23 993515 0.00953774 12 36 12 38 15 20
23 993693 0.00953945 0 36 0 38 2 20
23 993784 0.00954033 13 36 12 38 15 20
23 994177 0.0095441 0 36 0 38 3 20
23 994188 0.0095442 18 36 33 38 4 20
23 994258 0.00954488 18 36 5 38 16 20
23 994488 0.00954708 2 36 8 38 1 20
23 994796 0.00955004 9 36 4 38 15 20
23 994823 0.0095503 0 36 0 38 3 20
23 995197 0.00955389 9 36 4 38 15 20
23 995345 0.00955531 0 36 0 38 3 20
23 995487 0.00955668 0 36 2 38 10 20
23 995884 0.00956049 0 36 0 38 3 20
23 997095 0.00957211 0 36 0 38 3 20
23 997155 0.00957269 0 36 0 38 2 20
23 997570 0.00957667 23 36 18 38 1 20
23 997944 0.00958026 0 36 0 38 2 20
23 998110 0.00958186 0 36 2 38 12 20
23 998230 0.00958301 0 36 0 38 3 20
23 998300 0.00958368 36 36 38 38 17 20
23 998460 0.00958522 0 36 0 38 3 20
23 999022 0.00959061 0 36 0 38 3 20
23 999669 0.00959682 0 36 0 38 3 20
23 999722 0.00959733 5 36 1 38 1 20
23 999970 0.00959971 5 36 1 38 1 20
23 1001149 0.00961103 0 36 0 38 3 20
23 1001175 0.00961128 36 36 38 38 17 20
23 1001197 0.00961149 0 36 0 38 3 20
23 1001339 0.00961285 0 36 2 38 10 20
23 1001359 0.00961305 0 36 0 38 3 20
23 1001414 0.00961357 0 36 0 38 4 20
23 1002094 0.0096201 20 36 24 38 1 20
23 1002104 0.0096202 0 36 0 38 3 20
23 1002107 0.00962023 0 36 2 38 3 20
23 1002157 0.00962071 0 36 0 38 1 20
23 1002258 0.00962168 6 36 5 38 13 20
23 1002265 0.00962174 0 36 0 38 3 20
23 1002296 0.00962204 0 36 0 38 3 20
23 1002562 0.0096246 0 36 0 38 3 20
23 1003096 0.00962972 0 36 0 38 3 20
23 1003175 0.00963048 0 36 0 38 3 20
23 1003336 0.00963203 0 36 0 38 3 20
23 1003353 0.00963219 6 36 5 38 13 20
23 1003472 0.00963333 0 36 0 38 3 20
23 1003485 0.00963346 36 36 38 38 17 20
23 1003729 0.0096358 36 36 38 38 17 20
23 1003772 0.00963621 36 36 38 38 17 20
23 1003865 0.0096371 36 36 38 38 17 20
23 1004003 0.00963843 0 36 0 38 3 20
23 1004123 0.00963958 0 36 0 38 3 20
23 1004416 0.00964239 0 36 0 38 3 20
23 1004716 0.00964527 0 36 2 38 9 20
23 1004915 0.00964718 6 36 1 38 3 20
23 1005483 0.00965264 8 36 10 38 13 20
23 1005519 0.00965298 8 36 10 38 13 20
23 1005766 0.00965535 20 36 27 38 1 20
23 1005789 0.00965557 0 36 0 38 3 20
23 1006330 0.00966077 0 36 0 38 3 20
23 1006461 0.00966203 36 36 38 38 17 20
23 1007077 0.00966794 0 36 8 38 3 20
23 1007140 0.00966854 0 36 0 38 3 20
23 1007761 0.00967451 21 36 26 38 1 20
23 1008073 0.0096775 0 36 0 38 3 20
23 1008144 0.00967818 0 36 0 38 3 20
23 1009219 0.0096885 16 36 26 38 1 20
23 1009443 0.00969065 0 36 0 38 3 20
23 1010008 0.00969608 0 36 0 38 1 20
23 1011041 0.00970599 10 36 12 38 17 20
23 1011042 0.009706 0 36 2 38 9 20
23 1011191 0.00970743 2 36 10 38 16 20
23 1011337 0.00970884 0 36 0 38 1 20
23 1011766 0.00971295 1 36 0 38 1 20
23 1012281 0.0097179 0 36 5 38 3 20
23 1012299 0.00971807 0 36 0 38 2 20
23 1012472 0.00971973 0 36 0 38 2 20
23 1012575 0.00972072 0 36 2 38 9 20
23 1012631 0.00972126 11 36 12 38 17 20
23 1012789 0.00972277 0 36 0 38 2 20
23 1012797 0.00972285 0 36 0 38 4 20
23 1012867 0.00972352 0 36 0 38 1 20
23 1013178 0.00972651 0 36 0 38 1 20
23 1013216 0.00972687 7 36 22 38 1 20
23 1013305 0.00972773 0 36 0 38 3 20
23 1013424 0.00972887 0 36 0 38 1 20
23 1013429 0.00972892 0 36 0 38 2 20
23 1013487 0.00972948 0 36 0 38 1 20
23 1013619 0.00973074 1 36 0 38 1 20
23 1013795 0.00973243 0 36 1 38 8 20
23 1014302 0.0097373 0 36 0 38 2 20
23 1014508 0.00973928 0 36 0 38 1 20
23 1014549 0.00973967 0 36 1 38 4 20
23 1014888 0.00974292 2 36 0 38 3 20
23 1015179 0.00974572 0 36 1 38 4 20
23 1015197 0.00974589 2 36 0 38 1 20
23 1015414 0.00974797 0 36 0 38 2 20
23 1015665 0.00975038 10 36 30 38 3 20
23 1015705 0.00975077 26 36 8 38 15 20
23 1016072 0.00975429 0 36 0 38 2 20
23 1016573 0.0097591 4 36 0 38 1 20
23 1016947 0.00976269 4 36 7 38 15 20
23 1017190 0.00976502 0 36 0 38 1 20
23 1017669 0.00976962 0 36 0 38 1 20
23 1017712 0.00977004 0 36 0 38 2 20
23 1018351 0.00977617 0 36 0 38 1 20
23 1018808 0.00978056 36 36 38 38 18 20
23 1019241 0.00978471 0 36 0 38 2 20
23 1019655 0.00978869 14 36 32 38 18 20
23 1019747 0.00978957 0 36 0 38 2 20
23 1019919 0.00979122 0 36 0 38 2 20
23 1020179 0.00979372 0 36 0 38 7 20
23 1020256 0.00979446 24 36 13 38 15 20
23 1020843 0.00980009 2 36 7 38 15 20
23 1021502 0.00980642 0 36 0 38 2 20
23 1022276 0.00981385 29 36 33 38 18 20
23 1023057 0.00982135 0 36 0 38 1 20
23 1023607 0.00982663 0 36 0 38 9 20
23 1024225 0.00983256 8 36 21 38 2 20
23 1024566 0.00983583 36 36 38 38 18 20
23 1024976 0.00983977 0 36 0 38 9 20
23 1025318 0.00984305 4 36 0 38 9 20
23 1025706 0.00984678 3 36 16 38 1 20
23 1026437 0.0098538 36 36 38 38 18 20
23 1027289 0.00986197 0 36 0 38 2 20
23 1027698 0.0098659 3 36 16 38 1 20
23 1027938 0.0098682 0 36 0 38 2 20
23 1028227 0.00987098 0 36 0 38 1 20
23 1028238 0.00987108 0 36 0 38 2 20
23 1028498 0.00987358 0 36 0 38 1 20
23 1028703 0.00987555 11 36 26 38 1 20
23 1029125 0.0098796 3 36 16 38 1 20
23 1029206 0.00988038 0 36 0 38 1 20
23 1029973 0.00988774 0 36 0 38 2 20
23 1031012 0.00989772 0 36 0 38 2 20
23 1031089 0.00989845 0 36 0 38 4 20
23 1031580 0.00990317 0 36 0 38 11 20
23 1031868 0.00990593 17 36 3 38 11 20
23 1031944 0.00990666 1 36 0 38 2 20
23 1031956 0.00990678 8 36 4 38 4 20
23 1033410 0.00992074 3 36 1 38 2 20
23 1033858 0.00992504 18 36 7 38 11 20
23 1033989 0.00992629 3 36 1 38 2 20
23 1034017 0.00992656 0 36 0 38 2 20
23 1035453 0.00994035 0 36 1 38 4 20
23 1035688 0.0099426 0 36 0 38 2 20
23 1036140 0.00994694 0 36 0 38 2 20
23 1036194 0.00994746 0 36 1 38 4 20
23 1036240 0.0099479 36 36 38 38 19 20
23 1037329 0.00995836 0 36 4 38 10 20
23 1037359 0.00995865 0 36 0 38 1 20
23 1037452 0.00995954 36 36 38 38 19 20
23 1037866 0.00996351 0 36 0 38 1 20
23 1038019 0.00996498 0 36 4 38 10 20
23 1038020 0.00996499 36 36 38 38 19 20
23 1039027 0.00997466 36 36 38 38 19 20
23 1039049 0.00997487 3 36 14 38 1 20
23 1039399 0.00997823 36 36 38 38 19 20
23 1039462 0.00997884 0 36 0 38 1 20
23 1039543 0.00997961 3 36 1 38 2 20
23 1040003 0.00998403 0 36 0 38 2 20
23 1040265 0.00998654 0 36 0 38 5 20
23 1040462 0.00998844 0 36 0 38 1 20
23 1040490 0.0099887 31 36 28 38 13 20
23 1041082 0.00999439 3 36 0 38 1 20
23 1041305 0.00999653 3 36 2 38 6 20
23 1042144 0.0100046 3 36 2 38 6 20
23 1043242 0.0100151 2 36 4 38 11 20
23 1043656 0.0100191 3 36 0 38 1 20
23 1043825 0.0100207 3 36 1 38 2 20
23 1044487 0.0100271 0 36 0 38 3 20
23 1044497 0.0100272 1 36 0 38 2 20
23 1045016 0.0100322 3 36 2 38 8 20
23 1045363 0.0100355 0 36 0 38 1 20
23 1046031 0.0100419 0 36 0 38 1 20
23 1047258 0.0100537 2 36 0 38 1 20
23 1047311 0.0100542 3 36 1 38 7 20
23 1047481 0.0100558 0 36 0 38 6 20
23 1047875 0.0100596 0 36 0 38 1 20
23 1048251 0.0100632 29 36 31 38 10 20
23 1048611 0.0100667 4 36 11 38 1 20
23 1049488 0.0100751 32 36 26 38 19 20
23 1049636 0.0100765 0 36 0 38 3 20
23 1050223 0.0100821 8 36 0 38 1 20
23 1050315 0.010083 0 36 0 38 1 20
23 1050749 0.0100872 8 36 0 38 1 20
23 1051698 0.0100963 2 36 0 38 1 20
23 1051781 0.0100971 0 36 0 38 1 20
23 1052031 0.0100995 0 36 0 38 1 20
23 1052174 0.0101009 0 36 0 38 4 20
23 1052583 0.0101048 0 36 0 38 2 20
23 1052975 0.0101086 0 36 0 38 1 20
23 1053061 0.0101094 0 36 0 38 1 20
23 1053667 0.0101152 0 36 0 38 2 20
23 1055308 0.010131 0 36 0 38 4 20
23 1055691 0.0101346 2 36 0 38 1 20
23 1055864 0.0101363 0 36 0 38 1 20
23 1056014 0.0101377 0 36 0 38 3 20
23 1056308 0.0101406 0 36 0 38 1 20
23 1056797 0.0101452 1 36 0 38 2 20
23 1057315 0.0101502 0 36 4 38 1 20
23 1057428 0.0101513 0 36 0 38 4 20
23 1057774 0.0101546 23 36 21 38 7 20
23 1059377 0.01017 8 36 0 38 3 20
23 1060018 0.0101762 0 36 0 38 7 20
23 1061675 0.0101921 0 36 0 38 1 20
23 1062479 0.0101998 0 36 0 38 4 20
23 1063541 0.01021 0 36 0 38 2 20
23 1064176 0.0102161 0 36 0 38 4 20
23 1064415 0.0102184 5 36 0 38 13 20
23 1064463 0.0102188 0 36 0 38 1 20
23 1064570 0.0102199 2 36 0 38 13 20
23 1065449 0.0102283 2 36 0 38 13 20
23 1065582 0.0102296 9 36 0 38 3 20
23 1067476 0.0102478 30 36 32 38 14 20
23 1067624 0.0102492 0 36 0 38 6 20
23 1067641 0.0102493 29 36 32 38 5 20
23 1068358 0.0102562 0 36 0 38 3 20
23 1068413 0.0102568 6 36 0 38 1 20
23 1068981 0.0102622 6 36 1 38 2 20
23 1069592 0.0102681 24 36 17 38 5 20
23 1070330 0.0102752 0 36 0 38 7 20
23 1071091 0.0102825 0 36 0 38 1 20
23 1071266 0.0102842 1 36 6 38 7 20
23 1071592 0.0102873 24 36 17 38 7 20
23 1071977 0.010291 5 36 1 38 2 20
23 1072180 0.0102929 0 36 0 38 4 20
23 1072320 0.0102943 1 36 6 38 4 20
23 1072428 0.0102953 5 36 14 38 4 20
23 1072521 0.0102962 0 36 0 38 1 20
23 1072567 0.0102966 0 36 0 38 4 20
23 1072672 0.0102977 1 36 0 38 2 20
23 1072954 0.0103004 31 36 24 38 16 20
23 1072987 0.0103007 0 36 0 38 4 20
23 1073505 0.0103056 24 36 23 38 4 20
23 1073913 0.0103096 1 36 0 38 5 20
23 1073995 0.0103103 25 36 26 38 4 20
23 1074029 0.0103107 0 36 0 38 2 20
23 1074131 0.0103117 2 36 0 38 1 20
23 1074440 0.0103146 1 36 0 38 5 20
23 1075231 0.0103222 0 36 0 38 4 20
23 1075293 0.0103228 0 36 0 38 1 20
23 1075313 0.010323 5 36 11 38 16 20
23 1075457 0.0103244 4 36 7 38 5 20
23 1075790 0.0103276 18 36 19 38 4 20
23 1076172 0.0103313 1 36 0 38 11 20
23 1076921 0.0103384 1 36 0 38 11 20
23 1077437 0.0103434 2 36 0 38 1 20
23 1077473 0.0103437 4 36 0 38 1 20
23 1078121 0.01035 1 36 0 38 11 20
23 1079370 0.0103619 0 36 0 38 4 20
23 1079403 0.0103623 0 36 0 38 4 20
23 1079547 0.0103637 27 36 38 38 9 20
23 1079637 0.0103645 0 36 0 38 1 20
23 1080027 0.0103683 5 36 0 38 11 20
23 1080533 0.0103731 0 36 0 38 4 20
23 1080580 0.0103736 0 36 0 38 1 20
23 1080711 0.0103748 10 36 2 38 15 20
23 1080763 0.0103753 0 36 0 38 3 20
23 1080787 0.0103756 0 36 0 38 4 20
23 1080838 0.010376 5 36 0 38 1 20
23 1081228 0.0103798 0 36 0 38 4 20
23 1081414 0.0103816 1 36 0 38 7 20
23 1082166 0.0103888 0 36 0 38 4 20
23 1082412 0.0103912 10 36 10 38 1 20
23 1082718 0.0103941 0 36 0 38 4 20
23 1082874 0.0103956 26 36 28 38 19 20
23 1083036 0.0103971 0 36 0 38 4 20
23 1083607 0.0104026 0 36 3 38 4 20
23 1083681 0.0104033 3 36 9 38 4 20
23 1084022 0.0104066 10 36 5 38 11 20
23 1084062 0.010407 0 36 0 38 4 20
23 1084237 0.0104087 1 36 9 38 4 20
23 1084309 0.0104094 0 36 0 38 4 20
23 1084568 0.0104119 19 36 20 38 5 20
23 1084657 0.0104127 32 36 31 38 16 20
23 1085014 0.0104161 0 36 0 38 2 20
23 1085476 0.0104206 0 36 3 38 4 20
23 1085686 0.0104226 29 36 31 38 6 20
23 1086131 0.0104269 1 36 10 38 1 20
23 1086156 0.0104271 7 36 4 38 10 20
23 1086712 0.0104324 0 36 0 38 2 20
23 1087381 0.0104389 1 36 0 38 2 20
23 1088108 0.0104458 0 36 0 38 2 20
23 1088319 0.0104479 21 36 6 38 16 20
23 1088690 0.0104514 22 36 16 38 17 20
23 1088758 0.0104521 5 36 1 38 1 20
23 1089070 0.0104551 0 36 0 38 1 20
23 1089768 0.0104618 0 36 0 38 1 20
23 1090042 0.0104644 1 36 0 38 1 20
23 1090726 0.010471 1 36 0 38 15 20
23 1090929 0.0104729 1 36 0 38 1 20
23 1091127 0.0104748 4 36 1 38 1 20
23 1092033 0.0104835 0 36 0 38 3 20
23 1092865 0.0104915 28 36 30 38 17 20
23 1093682 0.0104994 0 36 0 38 1 20
23 1093783 0.0105003 0 36 0 38 3 20
23 1094196 0.0105043 0 36 0 38 3 20
23 1094827 0.0105103 0 36 0 38 1 20
23 1095469 0.0105165 0 36 0 38 3 20
23 1096125 0.0105228 0 36 0 38 1 20
23 1096465 0.0105261 2 36 11 38 1 20
23 1097032 0.0105315 0 36 0 38 2 20
23 1097307 0.0105342 1 36 0 38 1 20
23 1098019 0.010541 20 36 9 38 1 20
23 1098150 0.0105422 0 36 0 38 1 20
23 1098240 0.0105431 15 36 29 38 19 20
23 1098256 0.0105433 0 36 0 38 2 20
23 1098313 0.0105438 15 36 29 38 19 20
23 1098332 0.010544 21 36 9 38 1 20
23 1098652 0.0105471 15 36 29 38 17 20
23 1098698 0.0105475 15 36 27 38 17 20
23 1099244 0.0105527 14 36 27 38 19 20
23 1099371 0.010554 22 36 11 38 1 20
23 1099581 0.010556 22 36 11 38 1 20
23 1099783 0.0105579 0 36 0 38 2 20
23 1099815 0.0105582 14 36 24 38 19 20
23 1099828 0.0105584 17 36 27 38 17 20
23 1099864 0.0105587 15 36 8 38 1 20
23 1100176 0.0105617 4 36 3 38 2 20
23 1100333 0.0105632 0 36 0 38 1 20
23 1100632 0.0105661 0 36 0 38 2 20
23 1100640 0.0105661 0 36 0 38 2 20
23 1100778 0.0105675 0 36 0 38 2 20
23 1100860 0.0105683 0 36 0 38 2 20
